Booking End,Booking Start,Day Of Week,Duration (hours),Room Name,user
14/11/2015 15:00,14/11/2015 13:00,Saturday,2:00,JS6-11,qSLeewJu
14/11/2015 14:30,14/11/2015 13:00,Saturday,1:30,JS6-12D,gA+FKM8e
14/11/2015 15:30,14/11/2015 13:30,Saturday,2:00,JS5-03B,aflzs3Mf
14/11/2015 15:30,14/11/2015 13:30,Saturday,2:00,JS5-06,jVDksw07
14/11/2015 15:30,14/11/2015 13:30,Saturday,2:00,JS6-12A,pP/ITK4b
14/11/2015 15:30,14/11/2015 13:30,Saturday,2:00,JS6-12B,iW34Zcnj
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS3-08,58JrpcU9
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS3-09,00GUG9Hz
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS4-02,LUPV9Ywl
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS4-03B,Iv8ylLg/
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS6-04B,ncbF7+/N
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS6-09,ZjazTqOv
14/11/2015 16:00,14/11/2015 14:00,Saturday,2:00,JS6-12F,Xj62oPyo
14/11/2015 16:30,14/11/2015 14:30,Saturday,2:00,JS4-07,eDK9RdC7
14/11/2015 16:30,14/11/2015 14:30,Saturday,2:00,JS6-12D,gdBLzV0S
14/11/2015 16:00,14/11/2015 14:30,Saturday,1:30,JS6-12E,zhOAcoyp
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS4-08,fdQ+Hsnz
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS5-07,0GxepZ3L
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS5-08,HzbBwUOp
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS6-02,tEdSpT/4
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS6-04A,rqELosfz
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS6-07,lWMMlot9
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS6-10,bXMBkluB
14/11/2015 17:00,14/11/2015 15:00,Saturday,2:00,JS6-11,tOgAtpmd
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS4-03C,/zcvtpPr
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS5-03A,Mi7UvPfW
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS5-03B,WYKwhMGR
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS5-06,zvMTJbpq
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS6-12A,CKGe2uVg
14/11/2015 17:30,14/11/2015 15:30,Saturday,2:00,JS6-12B,kk6ivoGo
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS2-02,mjRaROIi
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS3-08,/9EAAOW0
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS3-09,YHdktTwG
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS4-02,4MX1SFqe
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS4-03B,Vh3S1j4K
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS6-04B,XbIW4h80
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS6-09,ARu093s+
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS6-12E,wAxmOopD
14/11/2015 18:00,14/11/2015 16:00,Saturday,2:00,JS6-12F,+qtjaUNo
14/11/2015 17:30,14/11/2015 16:30,Saturday,1:00,JS4-07,iEx6QiT0
14/11/2015 18:00,14/11/2015 16:30,Saturday,1:30,JS6-12D,FrVTXk+V
14/11/2015 18:00,14/11/2015 17:00,Saturday,1:00,JS4-08,ET4yYaLF
14/11/2015 18:00,14/11/2015 17:00,Saturday,1:00,JS5-07,V61c1iIe
